image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Names_clean,Cluster
https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,316,Gulpin,Poison,,302,70,43,53,43,53,40,Gulpin,2
https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,317,Swalot,Poison,,467,100,73,83,73,83,55,Swalot,1
https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,318,Carvanha,Water,Dark,305,45,90,20,65,20,65,Carvanha,2
https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png,319,Sharpedo,Water,Dark,460,70,120,40,95,40,95,Sharpedo,4
https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo-mega.png,319,Sharpedo Mega Sharpedo,Water,Dark,560,70,140,70,110,65,105,Mega Sharpedo,3
https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,320,Wailmer,Water,,400,130,70,35,70,35,60,Wailmer,1
https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,321,Wailord,Water,,500,170,90,45,90,45,60,Wailord,1
https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,322,Numel,Fire,Ground,305,60,60,40,65,45,35,Numel,2
https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,323,Camerupt,Fire,Ground,460,70,100,70,105,75,40,Camerupt,1
https://img.pokemondb.net/sprites/sword-shield/icon/camerupt-mega.png,323,Camerupt Mega Camerupt,Fire,Ground,560,70,120,100,145,105,20,Mega Camerupt,0
https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png,324,Torkoal,Fire,,470,70,85,140,85,70,20,Torkoal,5
https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,325,Spoink,Psychic,,330,60,25,35,70,80,60,Spoink,2
https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,326,Grumpig,Psychic,,470,80,45,65,90,110,80,Grumpig,0
https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,327,Spinda,Normal,,360,60,60,60,60,60,60,Spinda,2
https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,328,Trapinch,Ground,,290,45,100,45,45,45,10,Trapinch,2
https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,329,Vibrava,Ground,Dragon,340,50,70,50,50,50,70,Vibrava,2
https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png,330,Flygon,Ground,Dragon,520,80,100,80,80,80,100,Flygon,4
https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,331,Cacnea,Grass,,335,50,85,40,85,40,35,Cacnea,2
https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,332,Cacturne,Grass,Dark,475,70,115,60,115,60,55,Cacturne,4
https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,333,Swablu,Normal,Flying,310,45,40,60,40,75,50,Swablu,2
https://img.pokemondb.net/sprites/sword-shield/icon/altaria.png,334,Altaria,Dragon,Flying,490,75,70,90,70,105,80,Altaria,0
https://img.pokemondb.net/sprites/sword-shield/icon/altaria-mega.png,334,Altaria Mega Altaria,Dragon,Fairy,590,75,110,110,110,105,80,Mega Altaria,3
https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png,335,Zangoose,Normal,,458,73,115,60,60,60,90,Zangoose,4
https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png,336,Seviper,Poison,,458,73,100,60,100,60,65,Seviper,4
https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png,337,Lunatone,Rock,Psychic,460,90,55,65,95,85,70,Lunatone,0
https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png,338,Solrock,Rock,Psychic,460,90,95,85,55,65,70,Solrock,1
https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png,339,Barboach,Water,Ground,288,50,48,43,46,41,60,Barboach,2
https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png,340,Whiscash,Water,Ground,468,110,78,73,76,71,60,Whiscash,1
https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png,341,Corphish,Water,,308,43,80,65,50,35,35,Corphish,2
https://img.pokemondb.net/sprites/sword-shield/icon/crawdaunt.png,342,Crawdaunt,Water,Dark,468,63,120,85,90,55,55,Crawdaunt,4
https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png,343,Baltoy,Ground,Psychic,300,40,40,55,40,70,55,Baltoy,2
https://img.pokemondb.net/sprites/sword-shield/icon/claydol.png,344,Claydol,Ground,Psychic,500,60,70,105,70,120,75,Claydol,5
https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png,345,Lileep,Rock,Grass,355,66,41,77,61,87,23,Lileep,2
https://img.pokemondb.net/sprites/sword-shield/icon/cradily.png,346,Cradily,Rock,Grass,495,86,81,97,81,107,43,Cradily,5
https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,347,Anorith,Rock,Bug,355,45,95,50,40,50,75,Anorith,2
https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,348,Armaldo,Rock,Bug,495,75,125,100,70,80,45,Armaldo,5
https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,349,Feebas,Water,,200,20,15,20,10,55,80,Feebas,2
https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png,350,Milotic,Water,,540,95,60,79,100,125,81,Milotic,0
https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,351,Castform,Normal,,420,70,70,70,70,70,70,Castform,4
https://img.pokemondb.net/sprites/sword-shield/icon/castform-sunny.png,351,Castform Sunny Form,Fire,,420,70,70,70,70,70,70,Castform Sunny Form,4
https://img.pokemondb.net/sprites/sword-shield/icon/castform-rainy.png,351,Castform Rainy Form,Water,,420,70,70,70,70,70,70,Castform Rainy Form,4
https://img.pokemondb.net/sprites/sword-shield/icon/castform-snowy.png,351,Castform Snowy Form,Ice,,420,70,70,70,70,70,70,Castform Snowy Form,4
https://img.pokemondb.net/sprites/sword-shield/icon/kecleon.png,352,Kecleon,Normal,,440,60,90,70,60,120,40,Kecleon,5
https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,353,Shuppet,Ghost,,295,44,75,35,63,33,45,Shuppet,2
https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,354,Banette,Ghost,,455,64,115,65,83,63,65,Banette,4
https://img.pokemondb.net/sprites/sword-shield/icon/banette-mega.png,354,Banette Mega Banette,Ghost,,555,64,165,75,93,83,75,Mega Banette,3
https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,355,Duskull,Ghost,,295,20,40,90,30,90,25,Duskull,2
https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png,356,Dusclops,Ghost,,455,40,70,130,60,130,25,Dusclops,5
https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,357,Tropius,Grass,Flying,460,99,68,83,72,87,51,Tropius,1
https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,358,Chimecho,Psychic,,455,75,50,80,95,90,65,Chimecho,0
https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,359,Absol,Dark,,465,65,130,60,75,60,75,Absol,4
https://img.pokemondb.net/sprites/sword-shield/icon/absol-mega.png,359,Absol Mega Absol,Dark,,565,65,150,60,115,60,115,Mega Absol,3
https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png,360,Wynaut,Psychic,,260,95,23,48,23,48,23,Wynaut,2
https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,361,Snorunt,Ice,,300,50,50,50,50,50,50,Snorunt,2
https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,362,Glalie,Ice,,480,80,80,80,80,80,80,Glalie,4
https://img.pokemondb.net/sprites/sword-shield/icon/glalie-mega.png,362,Glalie Mega Glalie,Ice,,580,80,120,80,120,80,100,Mega Glalie,3
https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,363,Spheal,Ice,Water,290,70,40,50,55,50,25,Spheal,2
https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,364,Sealeo,Ice,Water,410,90,60,70,75,70,45,Sealeo,1
https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,365,Walrein,Ice,Water,530,110,80,90,95,90,65,Walrein,1
https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,366,Clamperl,Water,,345,35,64,85,74,55,32,Clamperl,2
https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,367,Huntail,Water,,485,55,104,105,94,75,52,Huntail,5
https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,368,Gorebyss,Water,,485,55,84,105,114,75,52,Gorebyss,5
https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,369,Relicanth,Water,Rock,485,100,90,130,45,65,55,Relicanth,5
https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,370,Luvdisc,Water,,330,43,30,55,40,65,97,Luvdisc,2
https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,371,Bagon,Dragon,,300,45,75,60,40,30,50,Bagon,2
https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,372,Shelgon,Dragon,,420,65,95,100,60,50,50,Shelgon,5
https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png,373,Salamence,Dragon,Flying,600,95,135,80,110,80,100,Salamence,3
https://img.pokemondb.net/sprites/sword-shield/icon/salamence-mega.png,373,Salamence Mega Salamence,Dragon,Flying,700,95,145,130,120,90,120,Mega Salamence,3
https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,374,Beldum,Steel,Psychic,300,40,55,80,35,60,30,Beldum,2
https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,375,Metang,Steel,Psychic,420,60,75,100,55,80,50,Metang,5
https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png,376,Metagross,Steel,Psychic,600,80,135,130,95,90,70,Metagross,3
https://img.pokemondb.net/sprites/sword-shield/icon/metagross-mega.png,376,Metagross Mega Metagross,Steel,Psychic,700,80,145,150,105,110,110,Mega Metagross,3
https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,377,Regirock,Rock,,580,80,100,200,50,100,50,Regirock,5
https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,378,Regice,Ice,,580,80,50,100,100,200,50,Regice,0
https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,379,Registeel,Steel,,580,80,75,150,75,150,50,Registeel,5
https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,380,Latias,Dragon,Psychic,600,80,80,90,110,130,110,Latias,0
https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,380,Latias Mega Latias,Dragon,Psychic,700,80,100,120,140,150,110,Mega Latias,3
https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,381,Latios,Dragon,Psychic,600,80,90,80,130,110,110,Latios,0
https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,381,Latios Mega Latios,Dragon,Psychic,700,80,130,100,160,120,110,Mega Latios,3
https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,382,Kyogre,Water,,670,100,100,90,150,140,90,Kyogre,3
https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,382,Kyogre Primal Kyogre,Water,,770,100,150,90,180,160,90,Primal Kyogre,3
https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,383,Groudon,Ground,,670,100,150,140,100,90,90,Groudon,3
https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,383,Groudon Primal Groudon,Ground,Fire,770,100,180,160,150,90,90,Primal Groudon,3
https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,384,Rayquaza,Dragon,Flying,680,105,150,90,150,90,95,Rayquaza,3
https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,384,Rayquaza Mega Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,Mega Rayquaza,3
https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,385,Jirachi,Steel,Psychic,600,100,100,100,100,100,100,Jirachi,3
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,386,Deoxys Normal Forme,Psychic,,600,50,150,50,150,50,150,Deoxys Normal Forme,3
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,386,Deoxys Attack Forme,Psychic,,600,50,180,20,180,20,150,Deoxys Attack Forme,3
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,386,Deoxys Defense Forme,Psychic,,600,50,70,160,70,160,90,Deoxys Defense Forme,5
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,386,Deoxys Speed Forme,Psychic,,600,50,95,90,95,90,180,Deoxys Speed Forme,3
https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,387,Turtwig,Grass,,318,55,68,64,45,55,31,Turtwig,2
https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,388,Grotle,Grass,,405,75,89,85,55,65,36,Grotle,5
https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,389,Torterra,Grass,Ground,525,95,109,105,75,85,56,Torterra,1
https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,390,Chimchar,Fire,,309,44,58,44,58,44,61,Chimchar,2
https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,391,Monferno,Fire,Fighting,405,64,78,52,78,52,81,Monferno,4
https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,392,Infernape,Fire,Fighting,534,76,104,71,104,71,108,Infernape,4
https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,393,Piplup,Water,,314,53,51,53,61,56,40,Piplup,2
https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,394,Prinplup,Water,,405,64,66,68,81,76,50,Prinplup,4
https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,395,Empoleon,Water,Steel,530,84,86,88,111,101,60,Empoleon,0
https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,396,Starly,Normal,Flying,245,40,55,30,30,30,60,Starly,2
https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,397,Staravia,Normal,Flying,340,55,75,50,40,40,80,Staravia,2
https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,398,Staraptor,Normal,Flying,485,85,120,70,50,60,100,Staraptor,4
https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,399,Bidoof,Normal,,250,59,45,40,35,40,31,Bidoof,2
https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,400,Bibarel,Normal,Water,410,79,85,60,55,60,71,Bibarel,4
https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,401,Kricketot,Bug,,194,37,25,41,25,41,25,Kricketot,2
https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,402,Kricketune,Bug,,384,77,85,51,55,51,65,Kricketune,4
https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,403,Shinx,Electric,,263,45,65,34,40,34,45,Shinx,2
https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,404,Luxio,Electric,,363,60,85,49,60,49,60,Luxio,2
https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,405,Luxray,Electric,,523,80,120,79,95,79,70,Luxray,1
https://img.pokemondb.net/sprites/sword-shield/icon/budew.png,406,Budew,Grass,Poison,280,40,30,35,50,70,55,Budew,2
https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png,407,Roserade,Grass,Poison,515,60,70,65,125,105,90,Roserade,0
https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,408,Cranidos,Rock,,350,67,125,40,30,30,58,Cranidos,2
https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,409,Rampardos,Rock,,495,97,165,60,65,50,58,Rampardos,1
https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,410,Shieldon,Rock,Steel,350,30,42,118,42,88,30,Shieldon,5
https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30,Bastiodon,5
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,412,Burmy Plant Cloak,Bug,,224,40,29,45,29,45,36,Burmy Plant Cloak,2
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,412,Burmy Sandy Cloak,Bug,,224,40,29,45,29,45,36,Burmy Sandy Cloak,2
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,412,Burmy Trash Cloak,Bug,,224,40,29,45,29,45,36,Burmy Trash Cloak,2
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,413,Wormadam Plant Cloak,Bug,Grass,424,60,59,85,79,105,36,Wormadam Plant Cloak,5
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,413,Wormadam Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36,Wormadam Sandy Cloak,5
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,413,Wormadam Trash Cloak,Bug,Steel,424,60,69,95,69,95,36,Wormadam Trash Cloak,5
https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,414,Mothim,Bug,Flying,424,70,94,50,94,50,66,Mothim,4
https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,415,Combee,Bug,Flying,244,30,30,42,30,42,70,Combee,2
https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40,Vespiquen,5
https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,417,Pachirisu,Electric,,405,60,45,70,45,90,95,Pachirisu,4
https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,418,Buizel,Water,,330,55,65,35,60,30,85,Buizel,2
https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,419,Floatzel,Water,,495,85,105,55,85,50,115,Floatzel,4
https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,420,Cherubi,Grass,,275,45,35,45,62,53,35,Cherubi,2
https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,421,Cherrim,Grass,,450,70,60,70,87,78,85,Cherrim,4
https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,422,Shellos,Water,,325,76,48,48,57,62,34,Shellos,2
https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,423,Gastrodon,Water,Ground,475,111,83,68,92,82,39,Gastrodon,1
https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,424,Ambipom,Normal,,482,75,100,66,60,66,115,Ambipom,4
https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,425,Drifloon,Ghost,Flying,348,90,50,34,60,44,70,Drifloon,2
https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80,Drifblim,1
https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,427,Buneary,Normal,,350,55,66,44,44,56,85,Buneary,2
https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,428,Lopunny,Normal,,480,65,76,84,54,96,105,Lopunny,4
https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,428,Lopunny Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135,Mega Lopunny,3
https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,429,Mismagius,Ghost,,495,60,60,60,105,105,105,Mismagius,0
https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71,Honchkrow,1
https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,431,Glameow,Normal,,310,49,55,42,42,37,85,Glameow,2
https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,432,Purugly,Normal,,452,71,82,64,64,59,112,Purugly,4
https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,433,Chingling,Psychic,,285,45,30,50,65,50,45,Chingling,2
https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,434,Stunky,Poison,Dark,329,63,63,47,41,41,74,Stunky,2
https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,435,Skuntank,Poison,Dark,479,103,93,67,71,61,84,Skuntank,1
https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,436,Bronzor,Steel,Psychic,300,57,24,86,24,86,23,Bronzor,2
https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33,Bronzong,5
https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,438,Bonsly,Rock,,290,50,80,95,10,45,10,Bonsly,2
https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,439,Mime Jr.,Psychic,Fairy,310,20,25,45,70,90,60,Mime Jr.,2
https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,440,Happiny,Normal,,220,100,5,5,15,65,30,Happiny,2
https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,441,Chatot,Normal,Flying,411,76,65,45,92,42,91,Chatot,4
https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,442,Spiritomb,Ghost,Dark,485,50,92,108,92,108,35,Spiritomb,5
https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,443,Gible,Dragon,Ground,300,58,70,45,40,45,42,Gible,2
https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,444,Gabite,Dragon,Ground,410,68,90,65,50,55,82,Gabite,4
https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,445,Garchomp,Dragon,Ground,600,108,130,95,80,85,102,Garchomp,3
https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,445,Garchomp Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92,Mega Garchomp,3
https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,446,Munchlax,Normal,,390,135,85,40,40,85,5,Munchlax,1
https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,447,Riolu,Fighting,,285,40,70,40,35,40,60,Riolu,2
https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,448,Lucario,Fighting,Steel,525,70,110,70,115,70,90,Lucario,4
https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,448,Lucario Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112,Mega Lucario,3
https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,449,Hippopotas,Ground,,330,68,72,78,38,42,32,Hippopotas,2
https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,450,Hippowdon,Ground,,525,108,112,118,68,72,47,Hippowdon,1
https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,451,Skorupi,Poison,Bug,330,40,50,90,30,55,65,Skorupi,2
https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,452,Drapion,Poison,Dark,500,70,90,110,60,75,95,Drapion,4
https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,453,Croagunk,Poison,Fighting,300,48,61,40,61,40,50,Croagunk,2
https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,454,Toxicroak,Poison,Fighting,490,83,106,65,86,65,85,Toxicroak,4
https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,455,Carnivine,Grass,,454,74,100,72,90,72,46,Carnivine,1
https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,456,Finneon,Water,,330,49,49,56,49,61,66,Finneon,2
https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,457,Lumineon,Water,,460,69,69,76,69,86,91,Lumineon,4
https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,458,Mantyke,Water,Flying,345,45,20,50,60,120,50,Mantyke,2
https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,459,Snover,Grass,Ice,334,60,62,50,62,60,40,Snover,2
https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,460,Abomasnow,Grass,Ice,494,90,92,75,92,85,60,Abomasnow,1
https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,460,Abomasnow Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30,Mega Abomasnow,3
https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,461,Weavile,Dark,Ice,510,70,120,65,45,85,125,Weavile,4
https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,462,Magnezone,Electric,Steel,535,70,70,115,130,90,60,Magnezone,0
https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,463,Lickilicky,Normal,,515,110,85,95,80,95,50,Lickilicky,1
https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40,Rhyperior,1
https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,465,Tangrowth,Grass,,535,100,100,125,110,50,50,Tangrowth,1
https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,466,Electivire,Electric,,540,75,123,67,95,85,95,Electivire,4
https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,467,Magmortar,Fire,,540,75,95,67,125,95,83,Magmortar,0
https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80,Togekiss,0
https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,469,Yanmega,Bug,Flying,515,86,76,86,116,56,95,Yanmega,4
https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,470,Leafeon,Grass,,525,65,110,130,60,65,95,Leafeon,5
https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,471,Glaceon,Ice,,525,65,60,110,130,95,65,Glaceon,0
https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,472,Gliscor,Ground,Flying,510,75,95,125,45,75,95,Gliscor,5
https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80,Mamoswine,1
https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,474,Porygon-Z,Normal,,535,85,80,70,135,75,90,Porygon-Z,0
https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80,Gallade,4
https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,475,Gallade Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110,Mega Gallade,3
https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,476,Probopass,Rock,Steel,525,60,55,145,75,150,40,Probopass,5
https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,477,Dusknoir,Ghost,,525,45,100,135,65,135,45,Dusknoir,5
https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,478,Froslass,Ice,Ghost,480,70,80,70,80,70,110,Froslass,4
https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,479,Rotom,Electric,Ghost,440,50,50,77,95,77,91,Rotom,4
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,479,Rotom Heat Rotom,Electric,Fire,520,50,65,107,105,107,86,Heat Rotom,0
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,479,Rotom Wash Rotom,Electric,Water,520,50,65,107,105,107,86,Wash Rotom,0
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,479,Rotom Frost Rotom,Electric,Ice,520,50,65,107,105,107,86,Frost Rotom,0
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,479,Rotom Fan Rotom,Electric,Flying,520,50,65,107,105,107,86,Fan Rotom,0
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,479,Rotom Mow Rotom,Electric,Grass,520,50,65,107,105,107,86,Mow Rotom,0
https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,480,Uxie,Psychic,,580,75,75,130,75,130,95,Uxie,0
https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,481,Mesprit,Psychic,,580,80,105,105,105,105,80,Mesprit,3
